時間,階段,文本,模型,CFG,DIT,結果,耗時(s),History-ID,檔案路徑,備註
2026-08-17T10:40:02,4,新聞,ft-mixed-lr1e5-e2.0-0803,3.0,20,成功,70.4,652057b2a07b4f488c9d66c27d1dc23c,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/新聞/ft-mixed-lr1e5-e2.0-0803_CFG3.0_DIT20.wav,
2026-08-17T10:41:14,4,新聞,ft-mixed-lr1e5-e2.3-0731,3.0,20,成功,71.6,7a77de7604af4909a4e04fb940464f10,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/新聞/ft-mixed-lr1e5-e2.3-0731_CFG3.0_DIT20.wav,
2026-08-17T10:42:54,4,新聞,lora-r32-mixed-e7.6-0731,3.0,20,成功,100.0,d33bc2a9da05488b8fdcfc277a135270,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/新聞/lora-r32-mixed-e7.6-0731_CFG3.0_DIT20.wav,
2026-08-17T10:44:01,4,三國演義,ft-mixed-lr1e5-e1.6-0801,3.0,30,成功,67.3,86c0a676fd214ff6b2644005e99aef0b,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義/ft-mixed-lr1e5-e1.6-0801_CFG3.0_DIT30.wav,
2026-08-17T10:45:06,4,三國演義,ft-mixed-lr1e5-e2.0-0803,3.0,30,成功,64.4,b5de034e7e1c426898ac4b6daa9efb08,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義/ft-mixed-lr1e5-e2.0-0803_CFG3.0_DIT30.wav,
2026-08-17T10:46:08,4,三國演義,ft-mixed-lr1e5-e2.3-0731,3.0,30,成功,62.3,822276b9b6c24681ad3d59bac52d8d32,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義/ft-mixed-lr1e5-e2.3-0731_CFG3.0_DIT30.wav,
2026-08-17T10:47:38,4,三國演義,lora-r32-mixed-e7.6-0731,3.0,30,成功,89.8,06cb2a15be3542798e9204a1796c2e20,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義/lora-r32-mixed-e7.6-0731_CFG3.0_DIT30.wav,
2026-08-17T10:48:50,4,紅樓夢,ft-mixed-lr1e5-e1.6-0801,3.0,30,成功,71.9,ebdbcc3f23ea4eef963d4b62a72dca41,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/紅樓夢/ft-mixed-lr1e5-e1.6-0801_CFG3.0_DIT30.wav,
2026-08-17T10:50:08,4,紅樓夢,ft-mixed-lr1e5-e2.0-0803,3.0,30,成功,78.2,7a826db1edca4f27bbfd28857a16db2e,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/紅樓夢/ft-mixed-lr1e5-e2.0-0803_CFG3.0_DIT30.wav,
2026-08-17T10:51:23,4,紅樓夢,ft-mixed-lr1e5-e2.3-0731,3.0,30,成功,74.9,b7f49c29588c450ca14c2bdb8f434e18,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/紅樓夢/ft-mixed-lr1e5-e2.3-0731_CFG3.0_DIT30.wav,
2026-08-17T10:53:01,4,紅樓夢,lora-r32-mixed-e7.6-0731,3.0,30,成功,97.6,30bc1b88f07244ca849592fb52a16158,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/紅樓夢/lora-r32-mixed-e7.6-0731_CFG3.0_DIT30.wav,
2026-08-17T10:54:09,4,新聞,ft-mixed-lr1e5-e1.6-0801,3.0,30,成功,68.2,f1b116fcc1414693ba5f4e9c8e1e583f,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/新聞/ft-mixed-lr1e5-e1.6-0801_CFG3.0_DIT30.wav,
2026-08-17T10:55:18,4,新聞,ft-mixed-lr1e5-e2.0-0803,3.0,30,成功,69.1,3f65c1b8aefb4fc3b328e120c0ce262c,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/新聞/ft-mixed-lr1e5-e2.0-0803_CFG3.0_DIT30.wav,
2026-08-17T10:56:28,4,新聞,ft-mixed-lr1e5-e2.3-0731,3.0,30,成功,69.9,f663e7b81004497faebc5e2f22c8b4ba,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/新聞/ft-mixed-lr1e5-e2.3-0731_CFG3.0_DIT30.wav,
2026-08-17T10:58:11,4,新聞,lora-r32-mixed-e7.6-0731,3.0,30,成功,102.2,527f718c9c86493e934986c67259fccc,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/新聞/lora-r32-mixed-e7.6-0731_CFG3.0_DIT30.wav,
2026-08-17T13:22:52,4,三國演義,ft-mixed-lr1e5-e2.3-0731,3.0,20,成功,68.2,2fe69aece4fa4977934f6ec002f99458,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義/ft-mixed-lr1e5-e2.3-0731_CFG3.0_DIT20.wav,
2026-08-17T15:29:42,1,三國演義台語,ft-mixed-lr1e5-e1.6-0801,2.0,10,成功,71.8,291dd984e8404fdcb66fa212f4f1de9f,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義台語/ft-mixed-lr1e5-e1.6-0801_CFG2.0_DIT10.wav,
2026-08-17T15:30:52,1,三國演義台語,ft-mixed-lr1e5-e2.0-0803,2.0,10,成功,70.1,562c541f151c4e218f75294fee0253d3,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義台語/ft-mixed-lr1e5-e2.0-0803_CFG2.0_DIT10.wav,
2026-08-17T15:32:02,1,三國演義台語,ft-mixed-lr1e5-e2.3-0731,2.0,10,成功,69.7,958b9a6dc4274a0597873b0a6850f570,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義台語/ft-mixed-lr1e5-e2.3-0731_CFG2.0_DIT10.wav,
2026-08-17T15:33:37,1,三國演義台語,lora-r32-mixed-e7.6-0731,2.0,10,成功,95.5,238546f5fc8844cd959ae445d27042b6,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義台語/lora-r32-mixed-e7.6-0731_CFG2.0_DIT10.wav,
2026-08-17T15:34:58,1,紅樓夢台語,ft-mixed-lr1e5-e1.6-0801,2.0,10,成功,80.2,8b4a7cf6f6ab4c469a7528dc8eeb9a9d,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/紅樓夢台語/ft-mixed-lr1e5-e1.6-0801_CFG2.0_DIT10.wav,
2026-08-17T15:36:20,1,紅樓夢台語,ft-mixed-lr1e5-e2.0-0803,2.0,10,成功,82.1,66aadbfe4bf54d388d21b178f071402d,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/紅樓夢台語/ft-mixed-lr1e5-e2.0-0803_CFG2.0_DIT10.wav,
2026-08-17T15:37:35,1,紅樓夢台語,ft-mixed-lr1e5-e2.3-0731,2.0,10,成功,75.0,bf2eb2bca8714dea83ccf65af5356fcc,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/紅樓夢台語/ft-mixed-lr1e5-e2.3-0731_CFG2.0_DIT10.wav,
2026-08-17T15:39:24,1,紅樓夢台語,lora-r32-mixed-e7.6-0731,2.0,10,成功,109.0,b7b464ae9bd94e6eb970022286295cb3,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/紅樓夢台語/lora-r32-mixed-e7.6-0731_CFG2.0_DIT10.wav,
2026-08-17T15:40:41,1,氣象台語,ft-mixed-lr1e5-e1.6-0801,2.0,10,成功,77.0,dbef3e703f4b461ab59ead3921921391,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/氣象台語/ft-mixed-lr1e5-e1.6-0801_CFG2.0_DIT10.wav,
2026-08-17T15:41:53,1,氣象台語,ft-mixed-lr1e5-e2.0-0803,2.0,10,成功,72.0,384dc1b064ee490989ac15c691c02abd,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/氣象台語/ft-mixed-lr1e5-e2.0-0803_CFG2.0_DIT10.wav,
2026-08-17T15:43:08,1,氣象台語,ft-mixed-lr1e5-e2.3-0731,2.0,10,成功,74.1,fe36a3de7f7342df8cae9b1e98a37ecb,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/氣象台語/ft-mixed-lr1e5-e2.3-0731_CFG2.0_DIT10.wav,
2026-08-17T15:44:54,1,氣象台語,lora-r32-mixed-e7.6-0731,2.0,10,成功,106.0,d2e7a393b8c44082b98be040b3676ffc,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/氣象台語/lora-r32-mixed-e7.6-0731_CFG2.0_DIT10.wav,
2026-08-17T18:36:28,2,三國演義台語,ft-mixed-lr1e5-e1.6-0801,2.0,20,成功,66.3,4d685db87d6547be892bbacf7a90fb54,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義台語/ft-mixed-lr1e5-e1.6-0801_CFG2.0_DIT20.wav,
2026-08-17T18:37:38,2,三國演義台語,ft-mixed-lr1e5-e2.0-0803,2.0,20,成功,69.0,ff1fd807eb5e4ca0afc0ae3e882b6660,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義台語/ft-mixed-lr1e5-e2.0-0803_CFG2.0_DIT20.wav,
2026-08-17T18:38:44,2,三國演義台語,ft-mixed-lr1e5-e2.3-0731,2.0,20,成功,65.9,f530918c74cd466ba2974a31e18a72a6,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義台語/ft-mixed-lr1e5-e2.3-0731_CFG2.0_DIT20.wav,
2026-08-17T18:40:21,2,三國演義台語,lora-r32-mixed-e7.6-0731,2.0,20,成功,97.4,c30a072b0ad34575a539ea0b8cc4228a,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義台語/lora-r32-mixed-e7.6-0731_CFG2.0_DIT20.wav,
2026-08-17T18:41:39,2,紅樓夢台語,ft-mixed-lr1e5-e1.6-0801,2.0,20,成功,77.6,73af2a0d08c649a2ad68063b3d2a42db,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/紅樓夢台語/ft-mixed-lr1e5-e1.6-0801_CFG2.0_DIT20.wav,
2026-08-17T18:42:59,2,紅樓夢台語,ft-mixed-lr1e5-e2.0-0803,2.0,20,成功,80.5,f287a311c3184fc2898045577369127c,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/紅樓夢台語/ft-mixed-lr1e5-e2.0-0803_CFG2.0_DIT20.wav,
2026-08-17T18:44:19,2,紅樓夢台語,ft-mixed-lr1e5-e2.3-0731,2.0,20,成功,79.4,e2c358e11795415a90dedf70f539da1a,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/紅樓夢台語/ft-mixed-lr1e5-e2.3-0731_CFG2.0_DIT20.wav,
2026-08-17T18:45:58,2,紅樓夢台語,lora-r32-mixed-e7.6-0731,2.0,20,成功,99.6,57495e4a3e234046aeb14e68ccdff96a,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/紅樓夢台語/lora-r32-mixed-e7.6-0731_CFG2.0_DIT20.wav,
2026-08-17T18:47:12,2,氣象台語,ft-mixed-lr1e5-e1.6-0801,2.0,20,成功,73.1,b023f46c4e664387b70c139b26ae3d5a,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/氣象台語/ft-mixed-lr1e5-e1.6-0801_CFG2.0_DIT20.wav,
2026-08-17T18:48:28,2,氣象台語,ft-mixed-lr1e5-e2.0-0803,2.0,20,成功,76.7,db04cb0c86ff488881b6a820a60ad601,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/氣象台語/ft-mixed-lr1e5-e2.0-0803_CFG2.0_DIT20.wav,
2026-08-17T18:49:42,2,氣象台語,ft-mixed-lr1e5-e2.3-0731,2.0,20,成功,73.6,ae6968373c244d9ebe7ad250280cea1f,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/氣象台語/ft-mixed-lr1e5-e2.3-0731_CFG2.0_DIT20.wav,
2026-08-17T18:51:27,2,氣象台語,lora-r32-mixed-e7.6-0731,2.0,20,成功,105.3,9cdf449e28b44c9c82d316acc235792d,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/氣象台語/lora-r32-mixed-e7.6-0731_CFG2.0_DIT20.wav,
2026-08-17T18:52:37,2,三國演義台語,ft-mixed-lr1e5-e1.6-0801,2.0,30,成功,69.8,82c20048cc33404987c7cc1d5b7fe154,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義台語/ft-mixed-lr1e5-e1.6-0801_CFG2.0_DIT30.wav,
2026-08-17T18:53:46,2,三國演義台語,ft-mixed-lr1e5-e2.0-0803,2.0,30,成功,68.8,07e1ed2242604d0c8c1fb2a06e57b3ae,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義台語/ft-mixed-lr1e5-e2.0-0803_CFG2.0_DIT30.wav,
2026-08-17T18:54:54,2,三國演義台語,ft-mixed-lr1e5-e2.3-0731,2.0,30,成功,67.2,4722c5f3033f45c0a5f54e0611afd51d,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義台語/ft-mixed-lr1e5-e2.3-0731_CFG2.0_DIT30.wav,
2026-08-17T18:56:28,2,三國演義台語,lora-r32-mixed-e7.6-0731,2.0,30,成功,93.8,28f502d081ec40b5b1058b83b30fe3c0,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義台語/lora-r32-mixed-e7.6-0731_CFG2.0_DIT30.wav,
2026-08-17T18:57:46,2,紅樓夢台語,ft-mixed-lr1e5-e1.6-0801,2.0,30,成功,78.5,10f1caea1e764a578295d5b14cf763da,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/紅樓夢台語/ft-mixed-lr1e5-e1.6-0801_CFG2.0_DIT30.wav,
2026-08-17T18:59:04,2,紅樓夢台語,ft-mixed-lr1e5-e2.0-0803,2.0,30,成功,78.0,b4f83a2ea4ec49389a4587fe76e51bc7,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/紅樓夢台語/ft-mixed-lr1e5-e2.0-0803_CFG2.0_DIT30.wav,
2026-08-17T19:00:22,2,紅樓夢台語,ft-mixed-lr1e5-e2.3-0731,2.0,30,成功,77.1,a4f7f83b999c49458deb01bd29697b6a,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/紅樓夢台語/ft-mixed-lr1e5-e2.3-0731_CFG2.0_DIT30.wav,
2026-08-17T19:02:02,2,紅樓夢台語,lora-r32-mixed-e7.6-0731,2.0,30,成功,100.4,fc3e6ae338be43ac80fa7c942d97fd3c,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/紅樓夢台語/lora-r32-mixed-e7.6-0731_CFG2.0_DIT30.wav,
2026-08-17T19:03:16,2,氣象台語,ft-mixed-lr1e5-e1.6-0801,2.0,30,成功,74.2,3f331c6faa5843e992e4e64c1c3a49b8,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/氣象台語/ft-mixed-lr1e5-e1.6-0801_CFG2.0_DIT30.wav,
2026-08-17T19:04:30,2,氣象台語,ft-mixed-lr1e5-e2.0-0803,2.0,30,成功,73.9,6d1ddbc029af40c782b9bc04235704db,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/氣象台語/ft-mixed-lr1e5-e2.0-0803_CFG2.0_DIT30.wav,
2026-08-17T19:05:43,2,氣象台語,ft-mixed-lr1e5-e2.3-0731,2.0,30,成功,72.3,8a74d8ce16fe4a27bf57d60da6bf06fb,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/氣象台語/ft-mixed-lr1e5-e2.3-0731_CFG2.0_DIT30.wav,
2026-08-17T19:07:30,2,氣象台語,lora-r32-mixed-e7.6-0731,2.0,30,成功,107.2,2330a48033b949b28ec5f8ae7f725a20,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/氣象台語/lora-r32-mixed-e7.6-0731_CFG2.0_DIT30.wav,
2026-08-17T19:17:03,3,三國演義台語,ft-mixed-lr1e5-e1.6-0801,3.0,10,成功,65.2,9829943dfa4140e3bf8200ad6686e115,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義台語/ft-mixed-lr1e5-e1.6-0801_CFG3.0_DIT10.wav,
2026-08-17T19:18:08,3,三國演義台語,ft-mixed-lr1e5-e2.0-0803,3.0,10,成功,65.5,2874b410d9cf4030863c3b22bc66a4bb,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義台語/ft-mixed-lr1e5-e2.0-0803_CFG3.0_DIT10.wav,
2026-08-17T19:19:13,3,三國演義台語,ft-mixed-lr1e5-e2.3-0731,3.0,10,成功,64.9,b7edced3e6c84581af7f6f0202fea742,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義台語/ft-mixed-lr1e5-e2.3-0731_CFG3.0_DIT10.wav,
2026-08-17T19:20:47,3,三國演義台語,lora-r32-mixed-e7.6-0731,3.0,10,成功,93.9,c6d2aabe476142f9a51d58ca147a91e8,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義台語/lora-r32-mixed-e7.6-0731_CFG3.0_DIT10.wav,
2026-08-17T19:22:01,3,紅樓夢台語,ft-mixed-lr1e5-e1.6-0801,3.0,10,成功,73.6,bf455e8a82b346cd93eee3544e03eb79,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/紅樓夢台語/ft-mixed-lr1e5-e1.6-0801_CFG3.0_DIT10.wav,
2026-08-17T19:23:18,3,紅樓夢台語,ft-mixed-lr1e5-e2.0-0803,3.0,10,成功,77.0,bb8753e9d9684567b2e59eeb80baa638,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/紅樓夢台語/ft-mixed-lr1e5-e2.0-0803_CFG3.0_DIT10.wav,
2026-08-17T19:24:34,3,紅樓夢台語,ft-mixed-lr1e5-e2.3-0731,3.0,10,成功,76.2,6df0c25d65b54c09b2b3326ecd24a967,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/紅樓夢台語/ft-mixed-lr1e5-e2.3-0731_CFG3.0_DIT10.wav,
2026-08-17T19:26:11,3,紅樓夢台語,lora-r32-mixed-e7.6-0731,3.0,10,成功,96.6,871963aaba2a495a948a3a873bf297d6,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/紅樓夢台語/lora-r32-mixed-e7.6-0731_CFG3.0_DIT10.wav,
2026-08-17T19:27:22,3,氣象台語,ft-mixed-lr1e5-e1.6-0801,3.0,10,成功,71.0,44eb7735063146e0b8dbc1e211314fb9,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/氣象台語/ft-mixed-lr1e5-e1.6-0801_CFG3.0_DIT10.wav,
2026-08-17T19:28:33,3,氣象台語,ft-mixed-lr1e5-e2.0-0803,3.0,10,成功,70.9,033af7a7a11647c5a5fac80472b4ab1f,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/氣象台語/ft-mixed-lr1e5-e2.0-0803_CFG3.0_DIT10.wav,
2026-08-17T19:29:45,3,氣象台語,ft-mixed-lr1e5-e2.3-0731,3.0,10,成功,71.4,955dd253674f43999470a78ea7cf01bf,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/氣象台語/ft-mixed-lr1e5-e2.3-0731_CFG3.0_DIT10.wav,
2026-08-17T19:31:29,3,氣象台語,lora-r32-mixed-e7.6-0731,3.0,10,成功,103.9,677fa172e0ab43c78a15785eaf82b809,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/氣象台語/lora-r32-mixed-e7.6-0731_CFG3.0_DIT10.wav,
2026-08-17T21:38:04,4,三國演義台語,ft-mixed-lr1e5-e1.6-0801,3.0,20,成功,65.0,5142c17db8da48b5bd3f8fc574c687a0,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義台語/ft-mixed-lr1e5-e1.6-0801_CFG3.0_DIT20.wav,
2026-08-17T21:39:10,4,三國演義台語,ft-mixed-lr1e5-e2.0-0803,3.0,20,成功,65.9,4a6b7acf40ad4fac9fc228774399dbb9,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義台語/ft-mixed-lr1e5-e2.0-0803_CFG3.0_DIT20.wav,
2026-08-17T21:40:16,4,三國演義台語,ft-mixed-lr1e5-e2.3-0731,3.0,20,成功,65.4,5dc9244fcd444914821b10b441e96177,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義台語/ft-mixed-lr1e5-e2.3-0731_CFG3.0_DIT20.wav,
2026-08-17T21:41:49,4,三國演義台語,lora-r32-mixed-e7.6-0731,3.0,20,成功,93.6,740b40bb0af642a280b43a108b4c0285,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義台語/lora-r32-mixed-e7.6-0731_CFG3.0_DIT20.wav,
2026-08-17T21:43:03,4,紅樓夢台語,ft-mixed-lr1e5-e1.6-0801,3.0,20,成功,73.0,7a76f069f63945fda0fb0126acb8c5e7,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/紅樓夢台語/ft-mixed-lr1e5-e1.6-0801_CFG3.0_DIT20.wav,
2026-08-17T21:44:20,4,紅樓夢台語,ft-mixed-lr1e5-e2.0-0803,3.0,20,成功,77.3,09122280f9db4b3893fd5e91f0f1842c,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/紅樓夢台語/ft-mixed-lr1e5-e2.0-0803_CFG3.0_DIT20.wav,
2026-08-17T21:45:36,4,紅樓夢台語,ft-mixed-lr1e5-e2.3-0731,3.0,20,成功,75.7,b1b1d3a04e7b40f18c8c6f4deffbf70d,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/紅樓夢台語/ft-mixed-lr1e5-e2.3-0731_CFG3.0_DIT20.wav,
2026-08-17T21:47:19,4,紅樓夢台語,lora-r32-mixed-e7.6-0731,3.0,20,成功,103.3,8b34810905ff47499887bf3a1d2d7024,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/紅樓夢台語/lora-r32-mixed-e7.6-0731_CFG3.0_DIT20.wav,
2026-08-17T21:48:34,4,氣象台語,ft-mixed-lr1e5-e1.6-0801,3.0,20,成功,74.2,77f37a75008c49bd9bed63eeb83b39ac,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/氣象台語/ft-mixed-lr1e5-e1.6-0801_CFG3.0_DIT20.wav,
2026-08-17T21:49:44,4,氣象台語,ft-mixed-lr1e5-e2.0-0803,3.0,20,成功,70.5,adddff3089fb435d8dffee532df2f5c4,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/氣象台語/ft-mixed-lr1e5-e2.0-0803_CFG3.0_DIT20.wav,
2026-08-17T21:50:59,4,氣象台語,ft-mixed-lr1e5-e2.3-0731,3.0,20,成功,74.3,79e72e532bd64baaa775046ef8643c54,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/氣象台語/ft-mixed-lr1e5-e2.3-0731_CFG3.0_DIT20.wav,
