時間,階段,文本,模型,CFG,DIT,結果,耗時(s),History-ID,檔案路徑,備註
2026-08-18T10:20:38,4,三國演義台語,bm-tslm-mixed-mixedval-e2.0-0804,3.0,30,成功,96.0,ef3125b9516e4749b171a2fb67281c95,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/三國演義台語/bm-tslm-mixed-mixedval-e2.0-0804_CFG3.0_DIT30.wav,
2026-08-18T10:21:53,4,紅樓夢台語,bm-cent-mixed-e12-ep12-0810,3.0,30,成功,74.5,5b7be2161eae4930bdb2d789e8d0c719,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/紅樓夢台語/bm-cent-mixed-e12-ep12-0810_CFG3.0_DIT30.wav,
2026-08-18T10:23:27,4,紅樓夢台語,bm-tslm-mixed-e12-ep12-0811,3.0,30,成功,93.8,39c9caf0640e4aa5b2be3656e849822b,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/紅樓夢台語/bm-tslm-mixed-e12-ep12-0811_CFG3.0_DIT30.wav,
2026-08-18T10:24:56,4,紅樓夢台語,bm-tslm-mixed-lr5e5-e0.9-0804,3.0,30,成功,89.1,9f01ce7e779f4fb8b107f011be66db04,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/紅樓夢台語/bm-tslm-mixed-lr5e5-e0.9-0804_CFG3.0_DIT30.wav,
2026-08-18T10:26:10,4,紅樓夢台語,bm-tslm-mixed-mixedval-e2.0-0804,3.0,30,成功,73.9,fda6d2da292242028e9cd3979d6c0cbd,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/紅樓夢台語/bm-tslm-mixed-mixedval-e2.0-0804_CFG3.0_DIT30.wav,
2026-08-18T10:27:34,4,氣象台語,bm-cent-mixed-e12-ep12-0810,3.0,30,成功,83.7,8c9d1fe17b6649fa996418c2dd14b04d,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/氣象台語/bm-cent-mixed-e12-ep12-0810_CFG3.0_DIT30.wav,
2026-08-18T10:29:21,4,氣象台語,bm-tslm-mixed-e12-ep12-0811,3.0,30,成功,106.8,862d8b5a23ce43fb8bb66afec6c42e5b,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/氣象台語/bm-tslm-mixed-e12-ep12-0811_CFG3.0_DIT30.wav,
2026-08-18T10:30:57,4,氣象台語,bm-tslm-mixed-lr5e5-e0.9-0804,3.0,30,成功,96.6,73fb0f3804254ef19fb5ca0d07fd93c5,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/氣象台語/bm-tslm-mixed-lr5e5-e0.9-0804_CFG3.0_DIT30.wav,
2026-08-18T10:32:41,4,氣象台語,bm-tslm-mixed-mixedval-e2.0-0804,3.0,30,成功,103.3,4384f1f6f25d4562945ea68c9b74389c,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/氣象台語/bm-tslm-mixed-mixedval-e2.0-0804_CFG3.0_DIT30.wav,
2026-08-18T15:32:38,1,小王子台語,bm-cent-mixed-e12-ep12-0810,2.0,10,成功,41.9,7e019a58e2a2427aaa73cd275d439f68,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/小王子台語/bm-cent-mixed-e12-ep12-0810_CFG2.0_DIT10.wav,
2026-08-18T15:33:15,1,小王子台語,bm-tslm-mixed-e12-ep12-0811,2.0,10,成功,37.4,493fb396bcf74b76b67d9f47b136e4b6,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/小王子台語/bm-tslm-mixed-e12-ep12-0811_CFG2.0_DIT10.wav,
2026-08-18T15:33:59,1,小王子台語,bm-tslm-mixed-lr5e5-e0.9-0804,2.0,10,成功,43.5,cd2f95e8b4184b5ca10cd77ca0180f9b,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/小王子台語/bm-tslm-mixed-lr5e5-e0.9-0804_CFG2.0_DIT10.wav,
2026-08-18T15:34:44,1,小王子台語,bm-tslm-mixed-mixedval-e2.0-0804,2.0,10,成功,44.4,0f87f0f80526442b921f8e6febad9b49,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/小王子台語/bm-tslm-mixed-mixedval-e2.0-0804_CFG2.0_DIT10.wav,
2026-08-18T15:38:54,2,小王子台語,bm-cent-mixed-e12-ep12-0810,2.0,20,成功,62.9,de523a2a5f1e497f967736e9d0cfecc3,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/小王子台語/bm-cent-mixed-e12-ep12-0810_CFG2.0_DIT20.wav,
2026-08-18T15:39:51,2,小王子台語,bm-tslm-mixed-e12-ep12-0811,2.0,20,成功,57.5,00dadd2770574cb8a8fc4173af32f969,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/小王子台語/bm-tslm-mixed-e12-ep12-0811_CFG2.0_DIT20.wav,
2026-08-18T15:41:04,2,小王子台語,bm-tslm-mixed-lr5e5-e0.9-0804,2.0,20,成功,72.2,a814fbc84b834d2db75ba8e8aa030d51,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/小王子台語/bm-tslm-mixed-lr5e5-e0.9-0804_CFG2.0_DIT20.wav,
2026-08-18T15:42:11,2,小王子台語,bm-tslm-mixed-mixedval-e2.0-0804,2.0,20,成功,67.2,66fbd79ab7f4423481a4023bd68d1b25,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/小王子台語/bm-tslm-mixed-mixedval-e2.0-0804_CFG2.0_DIT20.wav,
2026-08-18T15:43:13,2,小王子台語,bm-cent-mixed-e12-ep12-0810,2.0,30,成功,61.9,9a3416d6f0524b5baa84344cb3a629fd,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/小王子台語/bm-cent-mixed-e12-ep12-0810_CFG2.0_DIT30.wav,
2026-08-18T15:44:56,2,小王子台語,bm-tslm-mixed-e12-ep12-0811,2.0,30,成功,103.1,491c8f5cebf54151b201a5111a31c7dd,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/小王子台語/bm-tslm-mixed-e12-ep12-0811_CFG2.0_DIT30.wav,
2026-08-18T15:46:30,2,小王子台語,bm-tslm-mixed-lr5e5-e0.9-0804,2.0,30,成功,93.8,06beed639ed6470f92676cc73f91c4e2,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/小王子台語/bm-tslm-mixed-lr5e5-e0.9-0804_CFG2.0_DIT30.wav,
2026-08-18T15:48:03,2,小王子台語,bm-tslm-mixed-mixedval-e2.0-0804,2.0,30,成功,92.4,153c42570dfb4b18a0eb233622c33bad,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/小王子台語/bm-tslm-mixed-mixedval-e2.0-0804_CFG2.0_DIT30.wav,
2026-08-18T16:01:40,3,小王子台語,bm-cent-mixed-e12-ep12-0810,3.0,10,成功,36.4,3bf7f16b55a647108f2ab59e1b450909,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/小王子台語/bm-cent-mixed-e12-ep12-0810_CFG3.0_DIT10.wav,
2026-08-18T16:02:19,3,小王子台語,bm-tslm-mixed-e12-ep12-0811,3.0,10,成功,38.6,63d05885a27d4e0dbd3fa826c8dc2778,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/小王子台語/bm-tslm-mixed-e12-ep12-0811_CFG3.0_DIT10.wav,
2026-08-18T16:03:03,3,小王子台語,bm-tslm-mixed-lr5e5-e0.9-0804,3.0,10,成功,44.3,3ce3c65428db43d0a850c728cbef5a31,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/小王子台語/bm-tslm-mixed-lr5e5-e0.9-0804_CFG3.0_DIT10.wav,
2026-08-18T16:03:44,3,小王子台語,bm-tslm-mixed-mixedval-e2.0-0804,3.0,10,成功,40.3,33506e22a7ec417eacf593b3240d407a,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/小王子台語/bm-tslm-mixed-mixedval-e2.0-0804_CFG3.0_DIT10.wav,
2026-08-18T16:07:30,4,小王子台語,bm-cent-mixed-e12-ep12-0810,3.0,20,成功,55.6,905c6087c2b349d2907859cd6be41b76,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/小王子台語/bm-cent-mixed-e12-ep12-0810_CFG3.0_DIT20.wav,
2026-08-18T16:08:47,4,小王子台語,bm-tslm-mixed-e12-ep12-0811,3.0,20,成功,76.9,d1e1c7728b794d78adf81b1513448dd8,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/小王子台語/bm-tslm-mixed-e12-ep12-0811_CFG3.0_DIT20.wav,
2026-08-18T16:09:48,4,小王子台語,bm-tslm-mixed-lr5e5-e0.9-0804,3.0,20,成功,60.9,312fa5970e7c41ee9092586c916d1362,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/小王子台語/bm-tslm-mixed-lr5e5-e0.9-0804_CFG3.0_DIT20.wav,
2026-08-18T16:10:50,4,小王子台語,bm-tslm-mixed-mixedval-e2.0-0804,3.0,20,成功,61.4,e6a110e6d32343a3a19f81d7eff79e24,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/小王子台語/bm-tslm-mixed-mixedval-e2.0-0804_CFG3.0_DIT20.wav,
2026-08-18T16:12:08,4,小王子台語,bm-cent-mixed-e12-ep12-0810,3.0,30,成功,77.7,67fd18d6090842b1a47fea206e0cb50b,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/小王子台語/bm-cent-mixed-e12-ep12-0810_CFG3.0_DIT30.wav,
2026-08-18T16:13:36,4,小王子台語,bm-tslm-mixed-e12-ep12-0811,3.0,30,成功,88.0,21bd8e4501264710a52b982fdb1a6b5c,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/小王子台語/bm-tslm-mixed-e12-ep12-0811_CFG3.0_DIT30.wav,
2026-08-18T16:14:59,4,小王子台語,bm-tslm-mixed-lr5e5-e0.9-0804,3.0,30,成功,82.9,a11ffe9e56474ebe882b7b67e8f12577,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/小王子台語/bm-tslm-mixed-lr5e5-e0.9-0804_CFG3.0_DIT30.wav,
2026-08-18T16:16:27,4,小王子台語,bm-tslm-mixed-mixedval-e2.0-0804,3.0,30,成功,87.9,82a41da1be554ca180da07e1163855f7,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/小王子台語/bm-tslm-mixed-mixedval-e2.0-0804_CFG3.0_DIT30.wav,
